1	62	88.7968052457072	137.77440630484
1	38	615.685950625076	1016.08665857763
1	63	132.441921346095	199.208619201954
1	83	77.3608189124432	152.667755664182
1	13	295.874959387758	360.772497152039
1	95	146.791639762368	216.584703667579
1	85	148.565414882528	263.810401919851
1	110	142.671663750741	256.400087567142
1	17	236.911838056944	251.072908905227
1	86	286.896296007976	476.322061820796
1	24	169.639649351891	256.836444780339
1	25	625.968307944	923.424624399187
1	97	69.7714104856231	129.603758933262
1	1	324.58276653736	400.572016856766
1	8	466.952160099965	795.352104968657
1	69	79.5608940276135	153.995092115941
1	4	204.81411347157	233.538832945612
1	46	19.3557301314342	26.7851289410856
1	16	19.1683927337492	35.5993641144152
1	9	25.545534810771	43.8259844022392
1	101	629.260760453651	921.422947194057
1	51	277.739058805042	438.124574786874
1	104	229.60273301676	239.890828061264
1	106	60.5909953436772	66.5515034306619
1	277	217.396035622524	355.872365274429
1	76	71.4569993128334	85.8170614927487
1	93	66.6140853346391	103.699554518214
1	99	10.9995476114562	15.5346738524709
1	15	542.651063728449	621.559993593111
1	32	261.939269563155	496.863908132221
1	266	14.686511610023	17.7420304835506
1	59	261.808512523216	501.127979371201
1	78	383.700880582305	663.402621084811
1	211	116.272540172689	146.890985115997
1	77	395.591226350791	403.798642588293
1	5	105.234352038351	171.795825060168
1	91	233.555124422328	456.123600860193
1	112	544.488271115109	891.686144496987
1	102	300.936923302215	521.354136441519
1	119	90.8284157280943	114.584121688612
1	176	134.507950558564	226.423068704132
1	644	66.6559275629259	66.9620262045898
1	103	166.086452746804	292.186184252742
1	26	11.0192427043893	17.36128239229
1	88	205.470543758697	402.956931073233
1	29	62.5880664235857	76.4598834476392
1	744	109.244819690587	149.545591228046
1	42	139.319518566746	260.275937493214
1	90	438.072828053996	749.942721147916
1	242	751.143033767651	1434.28531414239
1	114	43.6249646291253	49.98484296724
1	115	234.544692291201	361.300296627441
1	107	409.34603792771	599.163618318436
1	39	345.689320993931	631.113905226491
1	96	142.473877208994	247.073975977558
1	58	366.275657646021	505.868540007932
1	256	266.188825625083	273.523705706937
1	22	239.523353011125	426.301810848401
1	14	418.174972634378	469.982578856171
1	782	546.570044824188	999.387282611908
1	54	396.640398600903	557.075495039171
1	50	253.912304818589	478.940922556653
1	56	368.993516107552	442.51884908397
1	400	373.332785709916	669.071133982609
1	84	119.947716997446	181.466196347855
1	442	401.884483316859	486.150259926802
1	113	528.614047362289	582.576677464608
1	64	521.92946031081	867.442656516798
1	11	72.2863068027824	140.896336676038
1	100	151.361240666062	172.750060428899
1	363	236.988449238701	403.195351187807
1	43	26.2902827450495	50.1187754117891
1	620	28.6199984674435	50.0186909968632
1	983	132.194036847071	252.158019358572
1	184	126.080145920664	222.094831607849
1	757	141.178970207078	145.720387580599
1	869	225.47501192264	309.254242722389
1	229	56.2596211760583	89.161370200959
1	294	85.3670802243832	94.1554867530028
1	98	109.132000852903	202.385758367855
1	228	384.973855025123	706.866270698658
1	350	572.995946995446	723.345387159752
1	57	165.286955757666	175.757321767877
1	540	579.315843935737	677.831301961994
1	617	192.305225649525	297.572061367801
1	170	499.331249323362	748.540109833268
1	49	522.307026880005	695.361628054097
1	73	164.509491227804	277.295600312693
1	643	56.2196867243478	103.500002029743
1	67	169.439268249757	325.227121143932
1	251	231.308097930303	324.380332952677
1	71	530.802878993937	855.330934175721
1	422	25.9213121635473	30.5749753772067
1	763	55.19144755052	101.504492278284
1	448	276.279673241675	512.427020915599
1	246	96.3864296378505	173.032427860871
1	20	39.7579150599232	66.6674463888052
1	79	11.5167144246012	15.6197646574423
1	118	10.9542802092406	14.4756683794363
1	41	122.348751439875	179.098809730919
1	6	38.0445001530668	39.1986359156393
1	535	489.111454084102	629.990844608287
1	423	349.390486847325	565.066019262746
1	835	404.770360138626	451.570891516134
1	141	129.982613049439	200.556266170003
1	748	459.675948397106	664.626169897941
1	3	77.325861430413	127.344356490096
